968,152
969,162
970,132
971,166
972,155
973,161
974,161
975,144
976,148
977,137
978,165
979,145
980,150
981,159
982,163
983,138
984,129
985,149
986,167
987,131
988,171
989,145
990,155
991,147
992,162
993,157
994,144
995,152
996,141
997,134
998,160
999,151
1000,148
1001,160
1002,134
1003,155
1004,129
1005,165
1006,147
1007,126
1008,132
1009,169
1010,148
1011,152
1012,154
1013,155
1014,163
1015,159
1016,143
1017,149
1018,169
1019,132
1020,163
1021,155
1022,147
1023,136
1024,166
1025,125
1026,166
1027,133
1028,163
1029,140
1030,134
1031,218
1032,145
1033,138
1034,153
1035,139
1036,125
1037,139
1038,179
1039,162
1040,143
1041,155
1042,132
1043,153
1044,120
1045,160
1046,134
1047,143
1048,145
1049,170
1050,140
1051,151
1052,143
1053,137
1054,175
1055,134
1056,148
1057,133
1058,228
1059,120
1060,158
1061,175
1062,114
1063,159
1064,150
1065,126
1066,131
1067,157
1068,173
1069,159
1070,141
1071,141
1072,157
1073,138
1074,152
1075,143
1076,148
1077,159
1078,157
1079,161
1080,152
1081,172
1082,153
1083,134
1084,142
1085,129
1086,127
1087,153
1088,168
1089,140
1090,140
1091,159
1092,139
1093,153
1094,165
1095,148
1096,145
1097,167
1098,136
1099,149
1100,150
1101,164
1102,154
1103,170
1104,168
1105,151
1106,158
1107,145
1108,144
1109,139
1110,134
1111,163
1112,152
1113,152
1114,151
1115,145
1116,184
1117,148
1118,142
1119,132
1120,164
1121,159
1122,127
1123,127
1124,148
1125,161
1126,159
1127,166
1128,148
1129,178
1130,125
1131,160
1132,156
1133,157
1134,229
1135,146
1136,142
1137,125
1138,126
1139,158
1140,154
1141,140
1142,164
1143,161
1144,163
1145,149
1146,143
1147,168
1148,156
1149,160
1150,162
1151,146
1152,151
1153,166
1154,170
1155,168
1156,169
1157,159
1158,161
1159,217
1160,152
1161,188
1162,146
1163,159
1164,152
1165,147
1166,155
1167,167
1168,145
1169,135
1170,149
1171,147
1172,137
1173,141
1174,161
1175,159
1176,143
1177,153
1178,173
1179,171
1180,181
1181,140
1182,134
1183,157
1184,159
1185,153
1186,135
1187,146
1188,158
1189,172
1190,159
1191,150
1192,141
1193,152
1194,163
1195,172
1196,156
1197,152
1198,161
1199,171
1200,140
1201,163
1202,143
1203,158
1204,119
1205,149
1206,136
1207,150
1208,156
1209,157
1210,152
1211,148
1212,115
1213,144
1214,125
1215,143
1216,168
1217,144
1218,159
1219,156
1220,141
1221,141
1222,152
1223,147
1224,167
1225,124
1226,149
1227,150
1228,148
1229,166
1230,153
1231,158
1232,157
1233,172
1234,157
1235,159
1236,146
1237,224
1238,130
1239,166
1240,132
1241,153
1242,143
1243,161
1244,173
1245,173
1246,153
1247,147
1248,136
1249,151
1250,155
1251,178
1252,135
1253,132
1254,147
1255,134
1256,177
1257,141
1258,139
1259,130
1260,234
1261,149
1262,154
1263,142
1264,143
1265,154
1266,141
1267,160
1268,166
1269,144
1270,174
1271,137
1272,166
1273,167
1274,139
1275,151
1276,136
1277,131
1278,156
1279,153
1280,118
1281,152
1282,171
1283,182
1284,154
1285,142
1286,180
1287,156
1288,141
1289,149
1290,132
1291,124
1292,142
1293,196
1294,152
1295,151
1296,123
1297,160
1298,131
1299,150
1300,140
1301,146
1302,147
1303,157
1304,147
1305,137
1306,136
1307,147
1308,158
1309,161
1310,143
1311,150
1312,150
1313,127
1314,154
1315,120
1316,131
1317,155
1318,145
1319,142
1320,177
1321,143
1322,148
1323,132
1324,118
1325,131
1326,145
1327,142
1328,160
1329,147
1330,142
1331,157
1332,144
1333,141
1334,164
1335,127
1336,154
1337,168
1338,130
1339,149
1340,232
1341,138
1342,174
1343,135
1344,139
1345,144
1346,129
1347,143
1348,134
1349,121
1350,151
1351,122
1352,136
1353,162
1354,149
1355,152
1356,143
1357,161
1358,155
1359,181
1360,145
1361,224
1362,146
1363,165
1364,152
1365,139
1366,162
1367,131
1368,155
1369,141
1370,159
1371,157
1372,118
1373,164
1374,164
1375,163
1376,152
1377,140
1378,137
1379,132
1380,147
1381,170
1382,166
1383,164
1384,145
1385,135
1386,136
1387,157
1388,148
1389,138
1390,146
1391,140
1392,141
1393,156
1394,153
1395,141
1396,158
1397,143
1398,158
1399,147
1400,174
1401,131
1402,167
1403,137
1404,157
1405,136
1406,149
1407,147
1408,129
1409,157
1410,156
1411,145
1412,148
1413,146
1414,164
1415,159
1416,147
1417,131
1418,142
1419,142
1420,166
1421,134
1422,144
1423,145
1424,129
1425,175
1426,172
1427,136
1428,158
1429,157
1430,140
1431,165
1432,149
1433,141
1434,130
1435,135
1436,160
1437,136
1438,168
1439,139
1440,170
1441,153
1442,168
1443,223
1444,144
1445,135
1446,139
1447,144
1448,136
1449,154
1450,134
1451,156
1452,150
1453,170
1454,154
1455,133
1456,151
1457,159
1458,129
1459,137
1460,160
1461,156
1462,210
1463,142
1464,172
1465,148
1466,177
1467,182
1468,144
1469,148
1470,156
1471,124
1472,147
1473,134
1474,139
1475,162
1476,152
1477,173
1478,164
1479,141
1480,137
1481,162
1482,146
1483,156
1484,153
1485,173
1486,158
1487,179
1488,173
1489,166
1490,136
1491,150
1492,141
1493,137
1494,142
1495,148
1496,132
1497,171
1498,174
1499,157
1500,141
1501,141
1502,151
1503,141
1504,133
1505,140
1506,149
1507,156
1508,158
1509,131
1510,134
1511,197
1512,144
1513,145
1514,155
1515,128
1516,171
1517,165
1518,149
1519,149
1520,163
1521,156
1522,157
1523,137
1524,181
1525,140
1526,159
1527,144
1528,175
1529,168
1530,147
1531,154
1532,140
1533,169
1534,147
1535,133
1536,145
1537,155
1538,147
1539,180
1540,135
1541,157
1542,168
1543,156
1544,155
1545,132
1546,226
1547,140
1548,127
1549,150
1550,152
1551,137
1552,141
1553,148
1554,173
1555,146
1556,136
1557,154
1558,153
1559,140
1560,130
1561,146
1562,158
1563,217
1564,132
1565,164
1566,159
1567,166
1568,146
1569,139
1570,153
1571,149
1572,154
1573,136
1574,152
1575,149
1576,158
1577,170
1578,163
1579,142
1580,143
1581,155
1582,162
1583,148
1584,153
1585,128
1586,161
1587,140
1588,153
1589,171
1590,137
1591,147
1592,162
1593,149
1594,155
1595,139
1596,142
1597,147
1598,139
1599,157
1600,138
1601,113
1602,154
1603,139
1604,146
1605,141
1606,161
1607,155
1608,146
1609,159
1610,148
1611,173
1612,145
1613,148
1614,153
1615,164
1616,151
1617,160
1618,165
1619,160
1620,153
1621,155
1622,141
1623,149
1624,117
1625,149
1626,166
1627,165
1628,132
1629,150
1630,151
1631,139
1632,171
1633,171
1634,159
1635,144
1636,150
1637,169
1638,150
1639,150
1640,131
1641,173
1642,166
1643,152
1644,121
1645,148
1646,157
1647,143
1648,145
1649,222
1650,154
1651,166
1652,133
1653,149
1654,131
1655,153
1656,139
1657,161
1658,126
1659,155
1660,129
1661,161
1662,147
1663,143
1664,212
1665,130
1666,154
1667,139
1668,142
1669,154
1670,141
1671,125
1672,165
1673,159
1674,138
1675,146
1676,169
1677,143
1678,135
1679,115
1680,157
1681,154
1682,159
1683,147
1684,140
1685,174
1686,162
1687,186
1688,157
1689,146
1690,138
1691,131
1692,167
1693,172
1694,158
1695,132
1696,158
1697,128
1698,142
1699,166
1700,134
1701,160
1702,148
1703,152
1704,161
1705,147
1706,138
1707,152
1708,149
1709,175
1710,125
1711,154
1712,150
1713,156
1714,148
1715,146
1716,176
1717,138
1718,123
1719,158
1720,139
1721,147
1722,151
1723,159
1724,148
1725,172
1726,167
1727,168
1728,157
1729,145
1730,152
1731,143
1732,141
1733,163
1734,149
1735,164
1736,168
1737,153
1738,137
1739,146
1740,153
1741,149
1742,156
1743,132
1744,156
1745,148
1746,156
1747,146
1748,160
1749,141
1750,130
1751,163
1752,227
1753,157
1754,167
1755,149
1756,140
1757,129
1758,134
1759,164
1760,149
1761,132
1762,161
1763,140
1764,140
1765,228
1766,153
1767,161
1768,171
1769,143
1770,162
1771,147
1772,142
1773,157
1774,154
1775,151
1776,135
1777,141
1778,149
1779,136
1780,148
1781,159
1782,147
1783,144
1784,167
1785,120
1786,162
1787,142
1788,157
1789,128
1790,145
1791,130
1792,172
1793,156
1794,137
1795,143
1796,165
1797,166
1798,151
1799,144
1800,145
1801,151
1802,139
1803,138
1804,151
1805,179
1806,163
1807,156
1808,147
1809,173
1810,126
1811,150
1812,157
1813,151
1814,134
1815,148
1816,140
1817,170
1818,172
1819,135
1820,132
1821,174
1822,151
1823,153
1824,131
1825,152
1826,158
1827,158
1828,156
1829,140
1830,149
1831,165
1832,148
1833,133
1834,142
1835,145
1836,159
1837,142
1838,153
1839,157
1840,150
1841,136
1842,154
1843,168
1844,116
1845,149
1846,169
1847,170
1848,153
1849,166
1850,151
1851,131
1852,135
1853,158
1854,137
1855,230
1856,152
1857,162
1858,147
1859,176
1860,151
1861,152
1862,154
1863,133
1864,160
1865,137
1866,242
1867,151
1868,155
1869,150
1870,146
1871,150
1872,176
1873,170
1874,160
1875,164
1876,151
1877,162
1878,158
1879,150
1880,143
1881,129
1882,136
1883,154
1884,158
1885,164
1886,143
1887,153
1888,159
1889,168
1890,138
1891,150
1892,155
1893,125
1894,158
1895,155
1896,159
1897,150
1898,139
1899,151
1900,137
1901,150
1902,151
1903,140
1904,141
1905,164
1906,148
1907,160
1908,170
1909,139
1910,173
1911,144
1912,143
1913,154
1914,146
1915,187
1916,139
1917,155
1918,138
1919,163
1920,154
1921,115
1922,124
1923,145
1924,154
1925,161
1926,143
1927,139
1928,155
1929,148
1930,156
1931,128
1932,157
1933,138
1934,171
1935,124
1936,167
1937,159
1938,139
1939,153
1940,139
1941,159
1942,181
1943,160
1944,163
1945,148
1946,151
1947,165
1948,152
1949,170
1950,154
1951,156
1952,151
1953,154
1954,155
1955,140
1956,141
1957,158
1958,239
1959,143
1960,145
1961,159
1962,157
1963,124
1964,146
1965,156
1966,160
1967,217
1968,128
1969,153
1970,126
1971,152
1972,156
1973,154
1974,131
1975,161
1976,160
1977,143
1978,127
1979,155
1980,168
1981,165
1982,158
1983,153
1984,154
1985,144
1986,171
1987,165
1988,151
1989,143
1990,156
1991,143
1992,161
1993,148
1994,149
1995,140
1996,151
1997,139
1998,139
1999,159
2000,143
2001,150
2002,149
2003,156
2004,147
2005,143
2006,157
2007,148
2008,162
2009,153
2010,155
2011,151
2012,147
2013,144
2014,141
2015,134
2016,145
2017,160
2018,132
2019,131
2020,132
2021,159
2022,125
2023,157
2024,159
2025,172
2026,133
2027,160
2028,168
2029,154
2030,171
2031,138
2032,135
2033,143
2034,157
2035,164
2036,175
2037,152
2038,169
2039,137
2040,141
2041,142
2042,184
2043,159
2044,159
2045,162
2046,108
2047,165
2048,151
2049,149
2050,149
2051,160
2052,142
2053,174
2054,139
2055,177
2056,134
2057,179
2058,126
2059,145
2060,147
2061,228
2062,147
2063,166
2064,140
2065,160
2066,151
2067,120
2068,228
2069,160
2070,142
2071,161
2072,132
2073,144
2074,135
2075,138
2076,134
2077,136
2078,182
2079,158
2080,159
2081,141
2082,136
2083,148
2084,155
2085,139
2086,168
2087,161
2088,167
2089,139
2090,146
2091,152
2092,154
2093,149
2094,155
2095,141
2096,151
2097,155
2098,139
2099,155
2100,152
2101,149
2102,152
2103,148
2104,162
2105,147
2106,137
2107,163
2108,167
2109,160
2110,154
2111,142
2112,180
2113,160
2114,152
2115,158
2116,155
2117,160
2118,165
2119,162
2120,140
2121,166
2122,145
2123,177
2124,142
2125,162
2126,157
2127,151
2128,157
2129,169
2130,140
2131,155
2132,152
2133,157
2134,165
2135,161
2136,151
2137,128
2138,167
2139,146
2140,137
2141,137
2142,154
2143,149
2144,158
2145,135
2146,142
2147,135
2148,142
2149,156
2150,162
2151,170
2152,171
2153,139
2154,161
2155,130
2156,135
2157,148
2158,162
2159,149
2160,189
2161,145
2162,171
2163,164
2164,243
2165,163
2166,159
2167,140
2168,160
2169,233
2170,138
2171,151
2172,152
2173,124
2174,128
2175,123
2176,172
2177,179
2178,171
2179,152
2180,150
2181,142
2182,138
2183,152
2184,142
2185,146
2186,160
2187,142
2188,116
2189,151
2190,152
2191,172
2192,130
2193,159
2194,162
2195,155
2196,167
2197,115
2198,141
2199,136
2200,130
2201,147
2202,137
2203,142
2204,142
2205,150
2206,174
2207,158
2208,152
2209,172
2210,136
2211,147
2212,139
2213,140
2214,153
2215,144
2216,148
2217,173
2218,143
2219,150
2220,163
2221,169
2222,148
2223,135
2224,148
2225,139
2226,164
2227,178
2228,142
2229,167
2230,166
2231,149
2232,150
2233,157
2234,157
2235,147
2236,156
2237,158
2238,179
2239,148
2240,158
2241,129
2242,137
2243,161
2244,162
2245,153
2246,173
2247,162
2248,181
2249,188
2250,162
2251,150
2252,143
2253,174
2254,163
2255,133
2256,147
2257,157
2258,162
2259,141
2260,127
2261,167
2262,142
2263,160
2264,141
2265,144
2266,141
2267,240
2268,127
2269,120
2270,216
2271,146
2272,165
2273,162
2274,146
2275,157
2276,125
2277,153
2278,147
2279,154
2280,160
2281,143
2282,152
2283,143
2284,154
2285,144
2286,148
2287,129
2288,171
2289,174
2290,153
2291,165
2292,142
2293,158
2294,161
2295,157
2296,155
2297,152
2298,121
2299,152
2300,166
2301,161
2302,177
2303,157
2304,146
2305,161
2306,131
2307,152
2308,142
2309,149
2310,161
2311,161
2312,153
2313,155
2314,162
2315,153
2316,152
2317,124
2318,163
2319,149
2320,139
2321,127
2322,167
2323,150
2324,155
2325,167
2326,134
2327,146
2328,154
2329,160
2330,133
2331,151
2332,138
2333,155
2334,137
2335,153
2336,132
2337,152
2338,160
2339,164
2340,159
2341,160
2342,167
2343,150
2344,144
2345,135
2346,168
2347,176
2348,125
2349,164
2350,164
2351,184
2352,153
2353,153
2354,173
2355,155
2356,163
2357,160
2358,156
2359,125
2360,146
2361,150
2362,137
2363,180
2364,173
2365,155
2366,160
2367,167
2368,168
2369,165
2370,219
2371,225
2372,123
2373,159
2374,116
2375,164
2376,125
2377,144
2378,148
2379,116
2380,163
2381,147
2382,159
2383,151
2384,168
2385,127
2386,153
2387,162
2388,138
2389,136
2390,139
2391,162
2392,155
2393,154
2394,146
2395,146
2396,156
2397,162
2398,134
2399,161
2400,135
2401,144
2402,163
2403,146
2404,124
2405,138
2406,159
2407,166
2408,137
2409,156
2410,136
2411,152
2412,157
2413,152
2414,159
2415,153
2416,138
2417,150
2418,146
2419,157
2420,149
2421,149
2422,148
2423,139
2424,157
2425,140
2426,142
2427,144
2428,156
2429,145
2430,154
2431,156
2432,141
2433,167
2434,179
2435,162
2436,124
2437,134
2438,152
2439,134
2440,152
2441,157
2442,135
2443,146
2444,159
2445,156
2446,139
2447,152
2448,148
2449,141
2450,171
2451,164
2452,168
2453,185
2454,146
2455,154
2456,147
2457,158
2458,154
2459,143
2460,146
2461,168
2462,153
2463,139
2464,158
2465,151
2466,160
2467,151
2468,160
2469,153
2470,140
2471,158
2472,215
2473,207
2474,159
2475,157
2476,161
2477,139
2478,144
2479,135
2480,152
2481,147
2482,164
2483,146
2484,158
2485,117
2486,113
2487,152
2488,135
2489,160
2490,149
2491,148
2492,170
2493,145
2494,149
2495,133
2496,157
2497,138
2498,158
2499,163
2500,142
2501,174
2502,145
2503,152
2504,135
2505,127
2506,155
2507,144
2508,154
2509,139
2510,153
2511,152
2512,141
2513,153
2514,174
2515,150
2516,171
2517,138
2518,151
2519,140
2520,179
2521,143
2522,158
2523,150
2524,140
2525,138
2526,163
2527,147
2528,154
2529,165
2530,147
2531,154
2532,142
2533,140
2534,143
2535,146
2536,165
2537,152
2538,145
2539,134
2540,153
2541,136
2542,143
2543,179
2544,161
2545,139
2546,138
2547,163
2548,149
2549,139
2550,141
2551,121
2552,148
2553,136
2554,168
2555,142
2556,149
2557,150
2558,157
2559,167
2560,173
2561,147
2562,132
2563,171
2564,134
2565,121
2566,145
2567,144
2568,154
2569,141
2570,141
2571,153
2572,166
2573,240
2574,157
2575,139
2576,240
2577,165
2578,144
2579,135
2580,162
2581,141
2582,134
2583,158
2584,170
2585,151
2586,149
2587,144
2588,143
2589,143
2590,180
2591,148
2592,172
2593,156
2594,160
2595,159
2596,138
2597,146
2598,159
2599,169
2600,132
2601,127
2602,151
2603,141
2604,145
2605,128
2606,150
2607,153
2608,144
2609,133
2610,142
2611,174
2612,165
2613,141
2614,164
2615,167
2616,144
2617,157
2618,178
2619,149
2620,145
2621,147
2622,146
2623,169
2624,130
2625,149
2626,162
2627,167
2628,147
2629,129
2630,154
2631,156
2632,166
2633,150
2634,143
2635,166
2636,150
2637,130
2638,153
2639,157
2640,144
2641,163
2642,179
2643,169
2644,171
2645,145
2646,147
2647,181
2648,128
2649,135
2650,136
2651,153
2652,148
2653,159
2654,156
2655,132
2656,161
2657,165
2658,141
2659,164
2660,137
2661,172
2662,141
2663,166
2664,153
2665,174
2666,133
2667,156
2668,159
2669,148
2670,142
2671,138
2672,161
2673,161
2674,224
2675,148
2676,135
2677,142
2678,163
2679,217
2680,149
2681,141
2682,153
2683,146
2684,126
2685,151
2686,145
2687,146
2688,127
2689,139
2690,147
2691,146
2692,147
2693,174
2694,137
2695,152
2696,146
2697,145
2698,157
2699,174
2700,159
2701,149
2702,153
2703,144
2704,150
2705,129
2706,185
2707,120
2708,164
2709,164
2710,138
2711,143
2712,128
2713,163
2714,162
2715,181
2716,147
2717,139
2718,132
2719,164
2720,177
2721,168
2722,151
2723,133
2724,153
2725,147
2726,173
2727,156
2728,141
2729,167
2730,143
2731,146
2732,150
2733,133
2734,158
2735,148
2736,154
2737,135
2738,167
2739,132
2740,168
2741,155
2742,155
2743,164
2744,156
2745,148
2746,130
2747,140
2748,160
2749,139
2750,157
2751,142
2752,166
2753,134
2754,147
2755,144
2756,158
2757,137
2758,158
2759,155
2760,138
2761,150
2762,157
2763,164
2764,149
2765,148
2766,150
2767,177
2768,154
2769,148
2770,129
2771,157
2772,151
2773,171
2774,128
2775,232
2776,134
2777,151
2778,158
2779,140
2780,129
2781,129
2782,240
2783,141
2784,154
2785,152
2786,144
2787,131
2788,159
2789,157
2790,167
2791,149
2792,144
2793,160
2794,148
2795,140
2796,148
2797,160
2798,161
2799,158
2800,138
2801,160
2802,164
2803,161
2804,155
2805,134
2806,150
2807,155
2808,143
2809,140
2810,153
2811,152
2812,155
2813,152
2814,153
2815,157
2816,178
2817,159
2818,149
2819,155
2820,158
2821,143
2822,149
2823,158
2824,164
2825,150
2826,172
2827,158
2828,153
2829,176
2830,161
2831,144
2832,155
2833,158
2834,151
2835,134
2836,137
2837,147
2838,156
2839,168
2840,164
2841,162
2842,168
2843,144
2844,154
2845,142
2846,168
2847,166
2848,149
2849,161
2850,149
2851,177
2852,142
2853,152
2854,164
2855,147
2856,143
2857,167
2858,130
2859,163
2860,141
2861,154
2862,157
2863,181
2864,152
2865,154
2866,147
2867,138
2868,157
2869,139
2870,169
2871,154
2872,123
2873,128
2874,148
2875,147
2876,245
2877,149
2878,161
2879,141
2880,154
2881,155
2882,146
2883,144
2884,161
2885,231
2886,150
2887,162
2888,131
2889,138
2890,143
2891,185
2892,137
2893,157
2894,164
2895,188
2896,142
2897,133
2898,140
2899,154
2900,185
2901,156
2902,146
2903,146
2904,144
2905,155
2906,140
2907,140
2908,166
2909,143
2910,162
2911,156
2912,117
2913,162
2914,125
2915,149
2916,133
2917,155
2918,145
2919,166
2920,143
2921,150
2922,126
2923,150
2924,155
2925,156
2926,142
2927,148
2928,142
2929,158
2930,149
2931,163
2932,131
2933,149
2934,151
2935,147
2936,136
2937,142
2938,131
2939,145
2940,164
2941,181
2942,133
2943,155
2944,129
2945,142
2946,159
2947,142
2948,144
2949,152
2950,134
2951,143
2952,137
2953,124
2954,139
2955,146
2956,144
2957,160
2958,157
2959,154
2960,146
2961,140
2962,146
2963,175
2964,174
2965,141
2966,142
2967,156
2968,139
2969,126
2970,153
2971,169
2972,141
2973,151
2974,144
2975,132
2976,154
2977,212
2978,155
2979,163
2980,150
2981,156
2982,136
2983,157
2984,150
2985,147
2986,144
2987,142
2988,251
2989,177
2990,146
2991,144
2992,154
2993,122
2994,159
2995,159
2996,154
2997,158
2998,138
2999,142
